,floor,floors_count,rooms_count,total_meters,price,cian_id,distance_to_subway,distance_to_center,district_rank
362,2,7,1,36.75,5880000,297023973,0.0,6146.635440363442,10
363,1,8,1,37.74,5981790,299600009,0.0,26382.5299740703,13
364,15,19,1,36.1,5900000,296283475,0.0003869789220649585,12423.514218437636,10
365,6,9,1,32.0,5990000,286026450,0.0006133475294986842,13343.14546516266,6
366,1,4,1,30.71,5936027,293666953,0.0,21616.979981219512,18
367,2,10,1,40.4,5970000,299365785,0.0,22325.313137325917,18
368,4,11,1,34.3,6000000,283971107,0.0004987553220574718,17643.02802106215,15
369,1,4,1,32.25,6000048,289768291,0.0,24513.100936791954,18
370,3,8,1,37.05,6002100,299599991,0.0,26382.5299740703,13
371,3,8,1,37.26,6036120,293979004,0.0,26396.73922550963,13
372,14,24,1,37.1,6000000,298680192,0.00023567480466798435,14004.043634060608,15
373,1,11,1,36.3,6034875,294664648,0.00031290301982135583,15411.872673248976,18
374,5,13,1,40.1,6015000,292781539,0.0007687356993046883,9125.507997916624,15
375,2,13,1,35.3,6001000,292781827,0.0007687356993046883,9125.507997916624,15
376,21,25,1,35.3,6000000,299632304,0.0003869743162224031,15321.37765220292,18
377,1,5,1,20.0,6000000,298987661,0.001374593962408917,2640.534889470383,4
378,1,4,1,32.7,6050137,295505214,0.0,24513.100936791954,18
379,10,12,1,35.8,6086000,296280940,0.0,15129.081635349468,18
380,11,25,1,37.94,6129999,297157401,0.0,20433.736543442858,6
381,4,5,1,41.0,6100000,296922031,0.0,24173.965159743046,18
382,1,4,1,34.3,6100100,295505229,0.0,24513.100936791954,18
383,6,13,1,40.7,6105000,292781465,0.0007687356993046883,9125.507997916624,15
384,5,8,1,37.92,6143040,293979057,0.0,26396.73922550963,13
385,1,5,1,34.77,6250185,298999819,0.0,21185.275457156422,7
386,1,5,1,34.37,6250150,295920854,0.0,21185.275457156422,7
387,5,5,1,31.76,6200171,297904371,0.0,21185.275457156422,7
388,8,23,1,32.7,6263384,298977591,0.0,13805.204170430852,9
389,12,12,1,38.0,6270000,296280932,0.0,15129.081635349468,18
390,4,10,1,31.8,6250000,294352034,0.0006353700094553764,7841.65993471427,6
391,10,12,1,36.7,6239000,296280988,0.0,15129.081635349468,18
392,1,11,1,35.6,6251762,294664609,0.00031623926857754725,15374.23822019453,18
393,1,11,1,35.1,6250021,294664546,0.00031623926857754725,15374.23822019453,18
394,5,16,1,37.21,6200000,295700815,0.0,14653.340626538356,6
395,7,15,1,36.97,6200000,299484119,0.0002378048684217157,14728.850631531192,6
396,4,5,1,30.8,6250000,299437599,0.0009102963123006427,6125.690771979676,9
397,3,4,1,31.0,6200000,298778895,0.0,24826.58519622048,18
398,2,5,1,30.95,6300120,298405598,0.0,20859.281613282412,7
399,1,4,1,34.9,6300252,292788683,0.0,24513.100936791954,18
400,1,4,1,35.8,6300227,296659715,0.0,24513.100936791954,18
401,6,8,1,39.32,6369840,299600029,0.0,26382.5299740703,13
402,8,12,1,33.24,6382402,292227845,0.0002260399891812572,14868.378247345438,18
403,11,11,1,37.2,6361200,294664687,0.00031290301982135583,15411.872673248976,18
404,10,11,1,34.3,6382065,294664517,0.00031623926857754725,15374.23822019453,18
405,1,11,1,37.8,6356070,294664499,0.00031623926857754725,15374.23822019453,18
406,2,12,1,33.54,6363092,292227376,0.0002260399891812572,14868.378247345438,18
407,5,23,1,34.61,6474301,299058370,0.0,13805.204170430852,9
408,2,20,1,28.11,6465300,294606809,0.0,11149.610709218312,13
409,3,4,1,36.5,6467106,293667112,0.0,21616.979981219512,18
410,1,11,1,37.3,6404238,294664618,0.00031623926857754725,15374.23822019453,18
411,2,4,1,28.53,6409296,293666960,0.0,21616.979981219512,18
412,1,23,1,34.69,6441933,297885363,0.0,13776.493199782368,9
413,1,17,1,32.8,6464880,297361140,0.0,14138.511883214756,9
414,26,27,1,33.7,6400000,298973011,0.0011683226038772725,14876.338770040236,6
415,2,9,1,33.6,6500000,299283718,0.0009419411788592148,9373.911183377597,15
416,3,9,1,33.0,6500000,298593382,0.0005045532544442188,5316.73831826531,17
417,4,4,1,35.0,6535837,293667137,0.0,21616.979981219512,18
418,1,4,1,40.09,6520652,293667171,0.0,21616.979981219512,18
419,23,23,1,37.1,6500000,297688524,0.0,6146.635440363442,10
420,7,9,1,34.42,6590000,299165443,0.00044007666014521515,13233.946875692292,17
421,1,23,1,35.85,6582060,297361438,0.0,13776.493199782368,9
422,2,20,1,28.63,6584900,294606852,0.0,11149.610709218312,13
423,4,23,1,32.92,6560816,297993519,0.0,13945.265531297353,9
424,18,19,1,32.9,6550000,284656827,0.0002381508009345773,12280.167457418776,9
425,6,11,1,38.6,6562000,285297790,0.00032693710312849974,15274.675709375642,18
426,1,4,1,34.9,6600106,284671753,0.0,24440.799027700927,18
427,5,5,1,31.71,6600103,294535253,0.0,20859.281613282412,7
428,1,5,1,36.51,6600204,296054909,0.0,21185.275457156422,7
429,1,11,1,39.7,6600125,294664657,0.00031290301982135583,15411.872673248976,18
430,1,5,1,34.0,6638760,279690376,0.0,21038.99469248553,18
431,7,29,1,35.7,6745000,290519316,0.0,12723.184657350492,7
432,1,4,1,35.8,6700259,288794068,0.0,24440.799027700927,18
433,4,4,1,32.6,6650122,292788622,0.0,24440.799027700927,18
434,3,18,1,29.69,6680250,299556090,0.00037775752067052915,10907.98021799464,15
435,1,23,1,39.0,6650000,295854561,0.0,18483.67242398829,15
436,3,8,1,41.1,6658200,293979008,0.0,26396.73922550963,13
437,5,23,1,32.11,6716421,298260266,0.0,13695.060398941205,9
438,1,5,1,34.1,6650028,299582529,0.0,19636.04401128735,7
439,1,5,1,36.8,6650128,299582526,0.0,19768.37958027964,7
440,1,5,1,35.1,6650221,299582522,0.0,19768.37958027964,7
441,3,20,1,32.92,6748600,297419383,0.0,11149.610709218312,13
442,13,24,1,38.0,6739220,299468667,0.00038651388364834824,14251.829087741482,15
443,1,5,1,36.11,6700000,299058599,0.0,20092.041455185292,7
444,14,23,1,33.92,6740280,297884758,0.0,13945.265531297353,9
445,11,11,1,38.6,6657951,296594578,0.00031623926857754725,15374.23822019453,18
446,1,11,1,39.5,6690557,294664602,0.00031623926857754725,15374.23822019453,18
447,6,23,1,32.43,6717822,297884795,0.0,13945.265531297353,9
448,1,6,1,41.8,6688000,292413508,0.0,45979.087033098025,5
449,1,5,1,34.9,6750270,291984313,0.0,20896.022947741138,7
450,5,5,1,31.5,6750245,291619287,0.0,20896.022947741138,7
451,1,5,1,34.9,6750270,296659558,0.0,20859.281613282412,7
452,1,5,1,34.8,6750156,291619281,0.0,20640.005498273917,7
453,3,23,1,34.33,6792138,297885383,0.0,13776.493199782368,9
454,2,20,1,32.19,6759900,294606894,0.0,11149.610709218312,13
455,5,5,1,31.7,6750261,299582531,0.0,19636.04401128735,7
456,24,24,1,39.93,6780000,294571474,0.0005821705533793283,13352.027818102164,10
457,4,23,1,34.61,6793125,297710646,0.0,14009.961604137785,9
458,1,4,1,38.7,6850054,296659716,0.0,24513.100936791954,18
459,2,4,1,37.9,6850197,296985453,0.0,24513.100936791954,18
460,3,4,1,34.45,6850055,296538601,0.0,24440.799027700927,18
461,3,5,1,32.85,6850226,298405602,0.0,20859.281613282412,7
462,16,24,1,33.8,6847880,297361330,0.0,14255.969541915892,9
463,14,24,1,34.8,6890400,297361315,0.0,14255.969541915892,9
464,5,5,1,33.3,6850093,299582453,0.0,19876.876628267553,7
465,5,5,1,33.6,6850116,299582480,0.0,19846.65434323081,7
466,1,5,1,35.8,6850097,299582483,0.0,19846.65434323081,7
467,8,12,1,41.8,6897000,296280934,0.0,15129.081635349468,18
468,2,20,1,30.91,6800200,294606998,0.0,11149.610709218312,13
469,24,25,1,34.7,6887377,299468664,0.00038651388364834824,14251.829087741482,15
470,5,5,1,38.4,6800000,296569504,0.001569780896807362,10317.332016902097,15
471,6,24,1,42.0,6896400,297361053,0.0,14467.660341501061,9
472,12,19,1,35.6,6800000,290211656,0.0004677290840572663,6085.950014741629,4
473,1,12,1,35.0,6800000,299027081,0.00032064462799675104,6626.386428349697,8
474,6,24,1,34.9,6910200,297361209,0.0,14362.465765447467,9
475,2,20,1,34.59,6918000,297419353,0.0,11149.610709218312,13
476,2,7,1,43.28,6924800,297023967,0.0,6146.635440363442,10
477,8,8,1,42.72,6920640,299600102,0.0,26382.5299740703,13
478,6,23,1,33.51,6936370,297884859,0.0,13695.060398941205,9
479,1,6,1,43.2,6912000,292413481,0.0,45979.087033098025,5
480,10,21,1,44.4,6900000,295132398,0.00029704015052837626,11437.876198524329,9
481,7,8,1,43.14,6988680,293979108,0.0,26396.73922550963,13
482,2,18,1,36.3,6950000,297502786,0.00031270770323409814,11164.497608032372,9
483,2,18,1,31.6,6952000,299556160,0.00037775752067052915,10907.98021799464,15
484,25,25,1,37.5,6950000,297610570,0.0,18748.272323678662,15
485,3,9,1,30.0,6999999,299463025,0.003400834400755035,10750.470849784957,14
486,5,6,1,30.0,6990000,274752387,0.0,24599.594188788884,18
487,2,4,1,40.62,6952050,293666957,0.0,21616.979981219512,18
488,2,4,1,38.61,6970477,293667012,0.0,21616.979981219512,18
489,9,24,1,42.5,6978500,297361070,0.0,14467.660341501061,9
490,7,29,1,37.54,7035000,290514177,0.0,12723.184657350492,7
491,17,26,1,34.6,7093000,268906753,0.00028215610000601805,14765.691186827775,18
492,20,26,1,32.2,7084000,296842501,0.00028215610000601805,14765.691186827775,18
493,4,23,1,36.78,7099068,297361486,0.0,13776.493199782368,9
494,7,8,1,43.8,7095600,299600092,0.0,26382.5299740703,13
495,5,25,1,38.0,7050000,294945283,0.0015236334451173385,14509.90323175151,6
496,6,24,1,37.4,7023720,297361212,0.0,14362.465765447467,9
497,6,18,1,32.0,7000000,296324547,0.0004740114023914787,5846.467099980962,4
498,14,15,1,28.1,7000000,299370211,0.0037118628884748096,10761.824733464193,6
499,4,17,1,37.9,7053190,297361159,0.0,14138.511883214756,9
500,2,4,1,37.75,7015860,293667177,0.0,21616.979981219512,18
501,2,12,1,36.91,7096561,293752180,0.0002260399891812572,14868.378247345438,18
502,2,13,1,38.3,7000000,298985630,0.0,15265.465532084103,6
503,1,5,1,37.6,7100233,299582505,0.0,19636.04401128735,7
504,1,5,1,39.1,7100325,299582488,0.0,19846.65434323081,7
505,1,5,1,37.4,7100296,299582462,0.0,19876.876628267553,7
506,10,13,1,44.5,7120000,292781502,0.0007687356993046883,9125.507997916624,15
507,1,6,1,44.4,7104000,292413435,0.0,45979.087033098025,5
508,5,5,1,34.38,7200254,299178312,0.0,20859.281613282412,7
509,1,23,1,39.74,7220758,297361433,0.0,13776.493199782368,9
510,3,18,1,29.49,7225050,299555705,0.00037775752067052915,10907.98021799464,15
511,3,16,1,30.15,7196240,298145926,0.0009040788026774912,13305.568374140676,7
512,3,8,1,44.47,7204140,293979143,0.0,26396.73922550963,13
513,1,11,1,28.39,7150220,285014750,0.00021049929259648887,17592.016998390987,15
514,24,27,1,39.3,7200000,299404957,0.00032680433545172075,18666.342618609306,15
515,1,5,1,37.7,7209000,279690495,0.0,21038.99469248553,18
516,2,13,1,46.2,7161000,292781638,0.0007687356993046883,9125.507997916624,15
517,2,10,1,30.0,7199000,296510309,0.0016286484097223271,8545.58738008755,14
518,4,13,1,34.42,7287849,297552909,0.0015524351315613749,5573.570370915869,9
519,3,6,1,45.4,7264000,292413427,0.0,45979.087033098025,5
520,7,14,1,35.3,7290000,292155905,0.0002545638473059476,11649.043416710198,9
521,1,5,1,37.02,7300029,298405606,0.0,20859.281613282412,7
522,8,17,1,32.3,7300000,299650719,0.0,10610.9474719732,15
523,9,23,1,38.19,7314687,298977598,0.0,13805.204170430852,9
524,2,6,1,45.8,7328000,292413426,0.0,45979.087033098025,5
525,19,27,1,44.0,7300000,299666176,0.0010943881199380347,14463.58123889753,6
526,13,20,1,35.5,7300000,299268613,0.00034416588994331664,10980.771780655668,9
527,7,13,1,35.3,7445000,289698322,0.0,11649.043416710198,9
528,10,12,1,38.0,7389000,299377383,0.0009774420679813107,16935.951499824823,15
529,1,23,1,31.61,7353524,294049834,0.0,11775.989545988597,15
530,9,24,1,37.5,7361250,297361260,0.0,14362.465765447467,9
531,1,13,1,34.03,7447888,280840799,0.0,12436.029890540683,9
532,24,24,1,39.8,7440365,294090972,0.00038651388364834824,14251.829087741482,15
533,8,13,1,34.72,7417650,297553019,0.0015524351315613749,5573.570370915869,9
534,3,5,1,31.2,7350000,294215677,0.0012977451497022832,4135.514778593039,14
535,6,25,1,37.0,7430000,297918540,0.0002256597473337446,12415.559347039145,9
536,2,5,1,37.85,7417760,279688957,0.0,20972.066379965756,18
537,1,5,1,38.9,7396800,279688936,0.0,20972.066379965756,18
538,1,5,1,38.9,7396800,279690571,0.0,21038.99469248553,18
539,2,5,1,37.85,7417760,279690870,0.0,20856.209958138086,18
540,1,5,1,38.7,7380370,279690865,0.0,20856.209958138086,18
541,3,5,1,39.4,7400000,298310823,0.0002996202478695734,9618.894788385387,10
542,2,4,1,39.1,7450057,282420034,0.0,24440.799027700927,18
543,1,5,1,38.68,7450154,296336642,0.0,20896.022947741138,7
544,11,26,1,37.1,7457100,296842429,0.00028215610000601805,14765.691186827775,18
545,9,16,1,31.4,7494589,298146235,0.0009040788026774912,13305.568374140676,7
546,1,5,1,42.86,7457360,298649537,0.0,27351.023161351302,16
547,1,11,1,31.6,7473684,299173187,0.00021049929259648887,17592.016998390987,15
548,3,16,1,42.0,7450000,286808714,0.00020731420206677198,11610.626834109175,13
549,2,25,1,37.36,7472000,294606177,0.0,11149.610709218312,13
550,5,9,1,57.4,7490000,297711365,0.0,10507.602442858639,16
551,2,23,1,38.93,7495098,297885374,0.0,13776.493199782368,9
552,2,9,1,37.1,7450000,298151164,0.0010497013493804648,8450.808627142571,15
553,18,19,1,44.0,7450000,298117104,0.00032328381128272075,11174.192245848932,9
554,1,10,1,37.5,7450000,299328977,0.000599212546297754,10371.12620109849,15
555,1,11,1,32.92,7589805,298762033,0.00021049929259648887,17592.016998390987,15
556,13,17,1,35.5,7550000,298793376,0.0007137618040187619,12684.055476653477,7
557,4,8,1,46.63,7554060,299600106,0.0,26382.5299740703,13
558,4,17,1,39.0,7550000,296420832,0.0,9384.089556879335,10
559,18,20,1,37.2,7530000,297684047,0.0,10980.771780655668,9
560,3,17,1,45.3,7500000,269266431,0.0,14236.924256466316,13
561,7,13,1,33.4,7584739,297553250,0.0015524351315613749,5573.570370915869,9
562,1,5,1,44.06,7567560,298649491,0.0,27351.023161351302,16
563,12,13,1,33.3,7500000,296717073,0.0002481429031067954,11911.15771542143,9
564,10,13,1,31.42,7554970,297553110,0.0015524351315613749,5573.570370915869,9
565,1,5,1,39.85,7536230,279689051,0.0,20972.066379965756,18
566,1,5,1,39.85,7536230,279690581,0.0,21038.99469248553,18
567,1,5,1,39.85,7536230,279690862,0.0,20856.209958138086,18
568,1,6,1,46.9,7504000,292413400,0.0,45979.087033098025,5
569,12,13,1,35.6,7529685,292781508,0.0007687356993046883,9125.507997916624,15
570,5,23,1,39.79,7625862,297884994,0.0,13695.060398941205,9
571,6,13,1,31.79,7628105,299636729,0.0015524351315613749,5573.570370915869,9
572,1,13,1,36.02,7620888,298845873,0.0,12436.029890540683,9
573,1,11,1,33.92,7634408,285014748,0.00021049929259648887,17592.016998390987,15
574,1,27,1,41.16,7622832,297361437,0.0004619511990235787,16102.25315573018,6
575,2,24,1,40.0,7632000,297361165,0.0,14182.785397582347,9
576,14,18,1,33.61,7730000,289707289,0.0004740114023914787,5846.467099980962,4
577,9,13,1,30.75,7749000,299555925,0.00037775752067052915,10907.98021799464,15
578,7,23,1,41.18,7747707,297885000,0.0,13695.060398941205,9
579,9,23,1,42.4,7723718,298977446,0.0,13805.204170430852,9
580,2,13,1,34.4,7728272,294504986,0.00023031041436554075,12052.13755725659,9
581,1,16,1,31.35,7717022,295114181,0.00046437700958973675,17824.719967889057,15
582,1,5,1,41.7,7650094,299582494,0.0,19636.04401128735,7
583,9,13,1,38.92,7672105,297553061,0.0015524351315613749,5573.570370915869,9
584,5,5,1,43.69,7667430,298649325,0.0,27462.05287734603,16
585,1,9,1,32.69,7687294,295858979,0.0,14219.929287195602,13
586,10,17,1,40.0,7700000,296759402,0.00047160735371478703,10156.988953719561,9
587,1,4,1,53.0,7650000,298764525,0.0,28795.42719983979,18
588,5,5,1,38.15,7800110,296336641,0.0,20896.022947741138,7
589,5,5,1,38.46,7800072,292077109,0.0,20640.005498273917,7
590,1,27,1,37.4,7790420,297361373,0.0,16176.821458851662,6
591,1,5,1,42.8,7750031,295872541,0.0,19991.67797961531,7
592,5,5,1,40.32,7777500,298649523,0.0,27351.023161351302,16
593,20,27,1,35.23,7803235,297361412,0.0,16176.821458851662,6
594,1,16,1,34.9,7754780,297361565,0.0002680845863611103,16017.486498839911,6
595,1,16,1,34.3,7765520,297361559,0.0002680845863611103,16017.486498839911,6
596,4,23,1,38.13,7838556,297885275,0.0,14009.961604137785,9
597,1,6,1,48.9,7824000,292413471,0.0,45979.087033098025,5
598,1,5,1,39.72,7850137,291717477,0.0,20896.022947741138,7
599,10,13,1,33.76,7890000,298329840,0.0004009465101520896,6316.559801741852,4
600,2,9,1,26.6,7886900,299252937,0.0008824509967031884,8105.376344101968,6
601,1,13,1,39.2,7874807,298164345,0.0002545638473059476,11649.043416710198,9
602,11,19,1,36.4,7999999,298927656,0.0002256597473337446,12415.559347039145,9
603,2,5,1,39.37,7900299,299312161,0.0,20859.281613282412,7
604,1,11,1,31.1,7954945,285024170,0.00021049929259648887,17592.016998390987,15
605,5,23,1,45.05,7969170,298977412,0.0,13805.204170430852,9
606,2,23,1,36.3,7950454,299260982,0.0,11795.765473225289,15
607,1,11,1,30.56,7975344,295426162,0.0005689793907627884,17516.926398682623,15
608,2,13,1,36.3,7984514,294504988,0.00023031041436554075,12052.13755725659,9
609,3,5,1,40.9,7900346,299582458,0.0,19876.876628267553,7
610,3,13,1,36.83,7915888,283548873,0.0,12436.029890540683,9
611,24,27,1,40.29,7993536,297361556,0.00046179507912531495,16076.523441576157,6
612,19,24,1,42.28,7950000,297468597,0.0002102812720501199,12640.862380190754,9
613,1,13,1,34.5,7901739,261618752,0.0002545638473059476,11649.043416710198,9
614,11,18,1,46.5,7900000,290331282,0.0,9537.339874973055,10
615,4,27,1,35.91,7936938,297361390,0.0,16176.821458851662,6
616,1,9,1,34.22,7975277,295859148,0.0,14219.929287195602,13
617,1,5,1,41.85,7919750,279690445,0.0,21038.99469248553,18
618,1,5,1,41.85,7919750,279690761,0.0,20856.209958138086,18
619,2,23,1,38.77,7938609,297885267,0.0,14009.961604137785,9
620,6,13,1,41.5,7937622,292781464,0.0007687356993046883,9125.507997916624,15
621,2,12,1,40.0,7900000,294422192,0.001396657513864573,9066.039051570697,14
622,3,18,1,36.57,8045400,299556109,0.00037775752067052915,10907.98021799464,15
623,17,27,1,37.19,8040630,297905233,0.0,16035.092089458927,6
624,11,26,1,34.3,8000000,298102076,0.0004087066227528754,11003.993891639857,8
625,9,26,1,39.6,8000000,299159480,0.0012499762212827476,14824.249842439736,6
626,22,24,1,41.4,8023320,297361388,0.0,14255.969541915892,9
627,20,24,1,41.5,8001200,297361374,0.0,14255.969541915892,9
628,1,5,1,41.5,8100198,291717479,0.0,20896.022947741138,7
629,3,27,1,37.65,8116032,297905097,0.0,16035.092089458927,6
630,2,18,1,37.83,8133450,299556084,0.00037775752067052915,10907.98021799464,15
631,2,13,1,39.01,8098888,292286460,0.0,12436.029890540683,9
632,2,13,1,36.6,8050502,294504992,0.00023031041436554075,12052.13755725659,9
633,6,9,1,26.3,8139850,299252954,0.0008824509967031884,8105.376344101968,6
634,2,9,1,31.47,8106852,295858818,0.0,14219.929287195602,13
635,1,6,1,50.5,8080000,292414712,0.0,45979.087033098025,5
636,1,5,1,39.4,8249999,298575932,0.0,27464.345099532395,18
637,6,27,1,37.43,8246798,297361194,0.0,16203.143525645313,6
638,3,13,1,38.09,8238888,299028858,0.0,12436.029890540683,9
639,1,15,1,33.24,8200158,295216919,0.0004662450017485733,8354.54618603997,15
640,1,5,1,43.7,8150000,289009454,0.0,27896.650851127004,18
641,5,13,1,44.4,8200000,292781520,0.0007687356993046883,9125.507997916624,15
642,12,13,1,38.7,8185360,292781511,0.0007687356993046883,9125.507997916624,15
