,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
1620,4,10,3,159.1,59000000,Петроградский,Ждановская ,45,Крестовский остров,285555839,Ждановская 45,30.2683398,59.9626211
1621,2,10,3,86.26,22000699,Выборгский,Светлановский проспект,12к1,Удельная,299043804,Светлановский проспект 12к1,30.3687835,60.0194335
1622,3,10,3,150.0,96000000,Петроградский,Ждановская ,45,Крестовский остров,292149080,Ждановская 45,30.2683398,59.9626211
1623,4,9,3,99.5,27650353,Выборгский, Александра Матросова,1,Лесная,296753837,Александра Матросова 1,55.94695216625276,54.716917949999996
1624,3,3,3,94.0,20000000,Калининский,Герасимовская ,16,Лесная,299529961,Герасимовская 16,54.99689932515584,51.165030900000005
1625,4,10,3,94.12,34824400,Московский,Московский проспект,72к2,Фрунзенская,267475887,Московский проспект 72к2,30.3202041,59.906675
1626,9,17,3,107.3,17999999,Выборгский,Зеленогорская ,7,Пионерская,299461261,Зеленогорская 7,45.91249785,51.5849373
1627,6,12,3,82.84,20599823,Приморский,проспект Авиаконструкторов,54,Комендантский проспект,294460935,проспект Авиаконструкторов 54,30.2049243,60.0329587
1628,8,16,3,97.2,18700000,Калининский,Кондратьевский проспект,62к6,Лесная,285251748,Кондратьевский проспект 62к6,30.38999750929335,59.98098555
1629,2,14,3,69.4,17194544,Фрунзенский,Волковское,1,Обводный канал,295642921,Волковское 1,37.74837375434552,55.930746
1630,5,8,3,143.0,220000000,Петроградский,Вязовая ,8,Крестовский остров,299329502,Вязовая 8,60.16894621086142,56.6723553
1631,2,12,3,70.3,16932739,Фрунзенский,Волковское,5,Обводный канал,284566351,Волковское 5,37.747821776003704,55.93213205
1632,15,15,3,78.6,24000000,Невский,Союзный проспект,4,Проспект Большевиков,293953976,Союзный проспект 4,43.85584325630458,56.3591905
1633,2,5,3,85.37,19635100,Выборгский, Береговая,12,Проспект Просвещения,293991870,Береговая 12,77.0963269073217,43.89875825
1634,2,7,3,120.0,122800000,Центральный,набережная Воскресенская,32,Чернышевская,299568177,набережная Воскресенская 32,30.350467236282675,59.9497714
1635,2,4,3,106.32,19050417,Красносельский,проспект Буденного,15,Проспект Ветеранов,295827646,проспект Буденного 15,44.167328999999995,44.770835649999995
1636,4,15,3,87.6,17484960,Василеостровский,проспект Крузенштерна,2,Горный институт,294545441,проспект Крузенштерна 2,30.20421669916771,59.9307765
1637,14,17,3,90.1,14950000,Приморский,Планерная ,73к6,Комендантский проспект,298531162,Планерная 73к6,37.3687,55.9195
1638,11,12,3,84.7,24990000,Приморский,Фермское шоссе,12А,Удельная,297776015,Фермское шоссе 12А,30.3121204,60.0172791
1639,7,7,3,77.1,17500000,Московский,Кузнецовская ,44,Международная,293125782,Кузнецовская 44,30.3312255,59.8722131
1640,2,25,3,85.23,18133963,Приморский,Коломяжский проспект,13к2,Пионерская,297024339,Коломяжский проспект 13к2,30.2946471,60.0121522
1641,7,12,3,62.4,9500000,Красногвардейский, Коммуны,48Б,Улица Дыбенко,294559645,Коммуны 48Б,44.493671,56.106907
1642,18,19,3,78.7,18000000,Приморский, Оптиков,45к1,Комендантский проспект,295367406,Оптиков 45к1,30.2065442,60.0021837
1643,21,25,3,114.0,42000000,Приморский,Мебельная ,49/92,Беговая,298625915,Мебельная 49/92,30.193117849632554,59.99418435
1644,2,5,3,57.6,8800000,Невский, Ольги Берггольц,29К2,Елизаровская,297929237,Ольги Берггольц 29К2,30.410989429265125,59.8911514
1645,9,23,3,157.0,40000000,Московский, Ленсовета,87к3,Звездная,294775384,Ленсовета 87к3,30.34255664999999,59.8350179
1646,14,14,3,87.0,17200000,Красносельский,Ленинский проспект,72к1,Ленинский проспект,288870055,Ленинский проспект 72к1,30.181825,59.8627099
1647,5,12,3,92.28,22050306,Приморский, Плесецкая,2,Комендантский проспект,275720486,Плесецкая 2,30.206368410991637,60.02979465
1648,12,16,3,108.6,23900000,Невский, Шелгунова,9к1,Пролетарская,294371889,Шелгунова 9к1,30.45749495840336,59.867013549999996
1649,1,13,3,94.61,17866888,Приморский,аллея Арцеуловская,9,Пионерская,298845877,аллея Арцеуловская 9,30.196216354600743,60.036259799999996
1650,3,5,3,61.7,7500000,Красносельский, Юных пионеров,18к2,,299372591,Юных пионеров 18к2,30.07559675,59.7337158
1651,3,18,3,76.2,19491960,Невский,Октябрьская набережная,57к3,Елизаровская,294544562,Октябрьская набережная 57к3,30.4469472,59.8935011
1652,9,9,3,59.5,8150000,Кировский,проспект Маршала Жукова,34К1,Ленинский проспект,298465166,проспект Маршала Жукова 34К1,30.23014774657765,59.854105950000005
1653,3,5,3,71.1,8750000,Петродворцовый,Ботаническая ,20к1,Проспект Ветеранов,297892205,Ботаническая 20к1,29.85282224552964,59.87130875
1654,6,9,3,58.9,9095000,Фрунзенский,Купчинская ,10К2,Дунайская,296958539,Купчинская 10К2,30.388146752854365,59.8396636
1655,3,8,3,84.1,37004000,Петроградский,набережная Реки Карповки,27,Петроградская,280459396,набережная Реки Карповки 27,30.308582808874807,59.9702531
1656,1,6,3,78.9,15399000,Петроградский, Блохина,4,Спортивная,295246145,Блохина 4,47.976220100000006,46.40927105
1657,4,4,3,86.2,16600000,Петроградский,Мичуринская ,12,Горьковская,292167327,Мичуринская 12,28.38334314012431,57.8054089
1658,2,5,3,74.0,21900000,Петроградский,Большая Пушкарская ,38,Петроградская,294261417,Большая Пушкарская 38,30.305957,59.9603477
1659,2,12,3,77.4,17956800,Красногвардейский,Партизанская ,5Б,Ладожская,299403293,Партизанская 5Б,135.45392159903076,48.476215350000004
1660,8,14,3,109.2,26972440,Василеостровский,набережная Реки Смоленки,35к1,Приморская,291898483,набережная Реки Смоленки 35к1,30.25267755424528,59.9487955
