author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299354058/;Санкт-Петербург;sale;flat;1;4;1;29.48;5400249;Пушкинский;;;Купчино;Универ Сити ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295505067/;Санкт-Петербург;sale;flat;1;4;1;29.55;5400011;Пушкинский;;;Шушары;Универ Сити ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/294933130/;Санкт-Петербург;sale;flat;2;11;1;31.5;5422174;Колпинский;;к39;Рыбацкое;Новое Колпино ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/294933157/;Санкт-Петербург;sale;flat;2;11;1;30.1;5400371;Колпинский;;к38;Рыбацкое;Новое Колпино ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/290821557/;Санкт-Петербург;sale;flat;12;12;1;27.86;5432700;Пушкинский;;;;Аэросити 3 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951479/;Санкт-Петербург;sale;flat;2;10;1;33.83;5412800;Пушкинский;;;;Аэросити Фемили ЖК
ФСК;developer;https://spb.cian.ru/sale/flat/295796130/;Санкт-Петербург;sale;flat;2;10;1;41.87;5407426;Пушкинский;;;;Ап-квартал Новый Московский ЖК
ID 112064955;realtor;https://spb.cian.ru/sale/flat/297121336/;Санкт-Петербург;sale;flat;5;5;1;32.0;5400000;Московский;Ленинский проспект;170;Московская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299096457/;Санкт-Петербург;sale;flat;22;25;1;30.59;5475610;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280484/;Санкт-Петербург;sale;flat;2;12;1;36.98;5473040;Пушкинский;;;;Аэросити Клаб ЖК
Стоун;developer;https://spb.cian.ru/sale/flat/297264310/;Санкт-Петербург;sale;flat;2;6;1;35.04;5466200;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Стоун;developer;https://spb.cian.ru/sale/flat/294448025/;Санкт-Петербург;sale;flat;11;11;1;42.64;5495920;Пушкинский;;;Шушары;Полет ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/292637438/;Санкт-Петербург;sale;flat;2;11;1;32.64;5594703;Колпинский;;к39;Рыбацкое;Новое Колпино ЖК
;;https://spb.cian.ru/sale/flat/298270304/;Санкт-Петербург;sale;flat;2;9;1;35.87;5595720;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
GloraX;developer;https://spb.cian.ru/sale/flat/297535225/;Санкт-Петербург;sale;flat;1;15;1;31.05;5509999;Выборгский;;;;Глоракс Парголово ЖК
;;https://spb.cian.ru/sale/flat/298270052/;Санкт-Петербург;sale;flat;2;9;1;35.3;5577400;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951204/;Санкт-Петербург;sale;flat;12;12;1;35.58;5514900;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
Самолет;developer;https://spb.cian.ru/sale/flat/296862471/;Санкт-Петербург;sale;flat;2;11;1;31.46;5501121;Колпинский;;к39;Рыбацкое;Новое Колпино ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297024103/;Санкт-Петербург;sale;flat;2;7;1;34.96;5593600;Красногвардейский;Полюстрово;69;;Старлайт
ФСК;developer;https://spb.cian.ru/sale/flat/295183900/;Санкт-Петербург;sale;flat;13;17;1;34.51;5569403;Невский;Невский;;;Зум на Неве ЖК
Колвэй;real_estate_agent;https://spb.cian.ru/sale/flat/294824838/;Санкт-Петербург;sale;flat;2;4;1;30.2;5500000;Пушкинский;Ленинградская ;33;Купчино;
Екатерина Иванова;realtor;https://spb.cian.ru/sale/flat/298194124/;Санкт-Петербург;sale;flat;22;25;1;34.0;5500000;Красногвардейский;проспект Васнецовский;18;Гражданский проспект;Цветной Город
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286950685/;Санкт-Петербург;sale;flat;2;12;1;37.59;5638500;Пушкинский;Аэросити 4 жилой квартал;;;Аэросити 4
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286951468/;Санкт-Петербург;sale;flat;3;10;1;33.06;5620200;Пушкинский;;;;Аэросити Фемили ЖК
Стоун;developer;https://spb.cian.ru/sale/flat/294615956/;Санкт-Петербург;sale;flat;1;11;1;47.28;5614040;Пушкинский;;;Шушары;Полет ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286946734/;Санкт-Петербург;sale;flat;12;12;1;28.91;5637450;Пушкинский;;;;Аэросити 3 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297024092/;Санкт-Петербург;sale;flat;3;7;1;34.22;5646300;Красногвардейский;Полюстрово;69;;Старлайт
Лидер Групп;developer;https://spb.cian.ru/sale/flat/297023657/;Санкт-Петербург;sale;flat;2;25;1;36.43;5646650;Красногвардейский;Полюстрово;69;;Старлайт
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/298907245/;Санкт-Петербург;sale;flat;7;9;1;31.1;5600000;Красногвардейский;проспект Энергетиков;35к1;Ладожская;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/295852720/;Санкт-Петербург;sale;flat;5;5;1;32.31;5687831;Московский;Пулковский меридиан;;Звездная;Плюс Пулковский ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297904370/;Санкт-Петербург;sale;flat;1;5;1;31.08;5650017;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/293565921/;Санкт-Петербург;sale;flat;3;13;1;34.2;5699000;Красногвардейский;Пискаревский проспект;165к1;;Ручьи
;;https://spb.cian.ru/sale/flat/298269900/;Санкт-Петербург;sale;flat;2;9;1;36.53;5698680;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296120362/;Санкт-Петербург;sale;flat;1;4;1;33.86;5665880;Пушкинский;;;Купчино;Образцовый квартал 15 ЖК
Технополис;developer;https://spb.cian.ru/sale/flat/299600007/;Санкт-Петербург;sale;flat;1;8;1;35.2;5667200;Красносельский; Лермонтова;15к2Б;Проспект Ветеранов;Новикола
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280364/;Санкт-Петербург;sale;flat;2;12;1;38.2;5653600;Пушкинский;;;;Аэросити Клаб ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294664625/;Санкт-Петербург;sale;flat;11;11;1;32.1;5664202;Пушкинский;проспект Старорусский;13к2;Звездная;All Inclusive
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/298561685/;Санкт-Петербург;sale;flat;2;9;1;36.8;5700000;Колпинский;Загородная ;43к4;Рыбацкое;Новое Колпино
Самолет;developer;https://spb.cian.ru/sale/flat/296862469/;Санкт-Петербург;sale;flat;3;11;1;33.78;5736433;Колпинский;;к39;Рыбацкое;Новое Колпино ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/298841776/;Санкт-Петербург;sale;flat;7;12;1;34.39;5725935;Пушкинский;;;;Аэросити 5 ЖК
Стоун;developer;https://spb.cian.ru/sale/flat/297264930/;Санкт-Петербург;sale;flat;6;6;1;35.94;5713520;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
